x,y,class_pred,class_orig,Matches,Instance,Mixnew,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol
-0.707164638,0.300134442,dummy,dummy,,1760,,,,,,,,,,,,
-0.707164638,0.321560079,dummy,dummy,,1761,,,,,,,,,,,,
-0.707164638,0.342985717,dummy,dummy,,1762,,,,,,,,,,,,
-0.707164638,0.364411354,dummy,dummy,,1763,,,,,,,,,,,,
-0.707164638,0.385836992,dummy,dummy,,1764,,,,,,,,,,,,
-0.707164638,0.407262629,dummy,dummy,,1765,,,,,,,,,,,,
-0.707164638,0.428688266,dummy,dummy,,1766,,,,,,,,,,,,
-0.707164638,0.450113904,dummy,dummy,,1767,,,,,,,,,,,,
-0.707164638,0.471539541,dummy,dummy,,1768,,,,,,,,,,,,
-0.707164638,0.492965179,dummy,dummy,,1769,,,,,,,,,,,,
-0.707164638,0.514390816,dummy,dummy,,1770,,,,,,,,,,,,
-0.707164638,0.535816453,dummy,dummy,,1771,,,,,,,,,,,,
-0.707164638,0.557242091,dummy,dummy,,1772,,,,,,,,,,,,
-0.707164638,0.578667728,dummy,dummy,,1773,,,,,,,,,,,,
-0.707164638,0.600093366,dummy,dummy,,1774,,,,,,,,,,,,
-0.707164638,0.621519003,dummy,dummy,,1775,,,,,,,,,,,,
-0.707164638,0.64294464,dummy,dummy,,1776,,,,,,,,,,,,
-0.707164638,0.664370278,dummy,dummy,,1777,,,,,,,,,,,,
-0.707164638,0.685795915,dummy,dummy,,1778,,,,,,,,,,,,
-0.707164638,0.707221553,dummy,dummy,,1779,,,,,,,,,,,,
-0.707164638,0.72864719,dummy,dummy,,1780,,,,,,,,,,,,
-0.707164638,0.750072827,dummy,dummy,,1781,,,,,,,,,,,,
-0.707164638,0.771498465,dummy,dummy,,1782,,,,,,,,,,,,
-0.685739001,-0.771147428,dummy,dummy,,1783,,,,,,,,,,,,
-0.685739001,-0.749721791,dummy,dummy,,1784,,,,,,,,,,,,
-0.685739001,-0.728296154,dummy,dummy,,1785,,,,,,,,,,,,
-0.685739001,-0.706870516,dummy,dummy,,1786,,,,,,,,,,,,
-0.685739001,-0.685444879,dummy,dummy,,1787,,,,,,,,,,,,
-0.685739001,-0.664019241,dummy,dummy,,1788,,,,,,,,,,,,
-0.685739001,-0.642593604,dummy,dummy,,1789,,,,,,,,,,,,
-0.685739001,-0.621167967,dummy,dummy,,1790,,,,,,,,,,,,
-0.685739001,-0.599742329,dummy,dummy,,1791,,,,,,,,,,,,
-0.685739001,-0.578316692,dummy,dummy,,1792,,,,,,,,,,,,
-0.685739001,-0.556891054,dummy,dummy,,1793,,,,,,,,,,,,
-0.685739001,-0.535465417,dummy,dummy,,1794,,,,,,,,,,,,
-0.685739001,-0.514039779,dummy,dummy,,1795,,,,,,,,,,,,
-0.685739001,-0.492614142,dummy,dummy,,1796,,,,,,,,,,,,
-0.685739001,-0.471188505,dummy,dummy,,1797,,,,,,,,,,,,
-0.685739001,-0.449762867,dummy,dummy,,1798,,,,,,,,,,,,
-0.685739001,-0.42833723,dummy,dummy,,1799,,,,,,,,,,,,
-0.685739001,-0.406911592,dummy,dummy,,1800,,,,,,,,,,,,
-0.685739001,-0.385485955,dummy,dummy,,1801,,,,,,,,,,,,
-0.685739001,-0.364060318,dummy,dummy,,1802,,,,,,,,,,,,
-0.685739001,-0.321209043,dummy,dummy,,1803,,,,,,,,,,,,
-0.685739001,-0.299783405,dummy,dummy,,1804,,,,,,,,,,,,
-0.685739001,-0.235506493,dummy,dummy,,1805,,,,,,,,,,,,
-0.685739001,-0.214080856,dummy,dummy,,1806,,,,,,,,,,,,
-0.685739001,-0.106952669,dummy,dummy,,1807,,,,,,,,,,,,
-0.685739001,-0.085527031,dummy,dummy,,1808,,,,,,,,,,,,
-0.685739001,-0.064101394,dummy,dummy,,1809,,,,,,,,,,,,
-0.685739001,-0.042675757,dummy,dummy,,1810,,,,,,,,,,,,
-0.685739001,-0.021250119,dummy,dummy,,1811,,,,,,,,,,,,
-0.685739001,0.000175518,dummy,dummy,,1812,,,,,,,,,,,,
-0.685739001,0.021601156,dummy,dummy,,1813,,,,,,,,,,,,
-0.685739001,0.043026793,dummy,dummy,,1814,,,,,,,,,,,,
-0.685739001,0.06445243,dummy,dummy,,1815,,,,,,,,,,,,
-0.685739001,0.085878068,dummy,dummy,,1816,,,,,,,,,,,,
-0.685739001,0.15015498,dummy,dummy,,1817,,,,,,,,,,,,
-0.685739001,0.171580618,dummy,dummy,,1818,,,,,,,,,,,,
-0.685739001,0.193006255,dummy,dummy,,1819,,,,,,,,,,,,
-0.685739001,0.300134442,dummy,dummy,,1820,,,,,,,,,,,,
-0.685739001,0.321560079,dummy,dummy,,1821,,,,,,,,,,,,
-0.685739001,0.385836992,dummy,dummy,,1822,,,,,,,,,,,,
-0.685739001,0.407262629,dummy,dummy,,1823,,,,,,,,,,,,
-0.685739001,0.428688266,dummy,dummy,,1824,,,,,,,,,,,,
-0.685739001,0.450113904,dummy,dummy,,1825,,,,,,,,,,,,
-0.685739001,0.471539541,dummy,dummy,,1826,,,,,,,,,,,,
-0.685739001,0.492965179,dummy,dummy,,1827,,,,,,,,,,,,
-0.685739001,0.514390816,dummy,dummy,,1828,,,,,,,,,,,,
-0.685739001,0.535816453,dummy,dummy,,1829,,,,,,,,,,,,
-0.685739001,0.557242091,dummy,dummy,,1830,,,,,,,,,,,,
-0.685739001,0.578667728,dummy,dummy,,1831,,,,,,,,,,,,
-0.685739001,0.600093366,dummy,dummy,,1832,,,,,,,,,,,,
-0.685739001,0.621519003,dummy,dummy,,1833,,,,,,,,,,,,
-0.685739001,0.64294464,dummy,dummy,,1834,,,,,,,,,,,,
-0.685739001,0.664370278,dummy,dummy,,1835,,,,,,,,,,,,
-0.685739001,0.685795915,dummy,dummy,,1836,,,,,,,,,,,,
-0.685739001,0.707221553,dummy,dummy,,1837,,,,,,,,,,,,
-0.685739001,0.72864719,dummy,dummy,,1838,,,,,,,,,,,,
-0.685739001,0.750072827,dummy,dummy,,1839,,,,,,,,,,,,
-0.685739001,0.771498465,dummy,dummy,,1840,,,,,,,,,,,,
-0.664313363,-0.771147428,dummy,dummy,,1841,,,,,,,,,,,,
-0.664313363,-0.749721791,dummy,dummy,,1842,,,,,,,,,,,,
-0.664313363,-0.728296154,dummy,dummy,,1843,,,,,,,,,,,,
-0.664313363,-0.706870516,dummy,dummy,,1844,,,,,,,,,,,,
-0.664313363,-0.685444879,dummy,dummy,,1845,,,,,,,,,,,,
-0.664313363,-0.664019241,dummy,dummy,,1846,,,,,,,,,,,,
-0.664313363,-0.642593604,dummy,dummy,,1847,,,,,,,,,,,,
-0.664313363,-0.621167967,dummy,dummy,,1848,,,,,,,,,,,,
-0.664313363,-0.599742329,dummy,dummy,,1849,,,,,,,,,,,,
-0.664313363,-0.578316692,dummy,dummy,,1850,,,,,,,,,,,,
-0.664313363,-0.556891054,dummy,dummy,,1851,,,,,,,,,,,,
-0.664313363,-0.535465417,dummy,dummy,,1852,,,,,,,,,,,,
-0.664313363,-0.514039779,dummy,dummy,,1853,,,,,,,,,,,,
-0.664313363,-0.492614142,dummy,dummy,,1854,,,,,,,,,,,,
-0.664313363,-0.471188505,dummy,dummy,,1855,,,,,,,,,,,,
-0.664313363,-0.449762867,dummy,dummy,,1856,,,,,,,,,,,,
-0.664313363,-0.42833723,dummy,dummy,,1857,,,,,,,,,,,,
-0.664313363,-0.406911592,dummy,dummy,,1858,,,,,,,,,,,,
-0.664313363,-0.385485955,dummy,dummy,,1859,,,,,,,,,,,,
-0.664313363,-0.321209043,dummy,dummy,,1860,,,,,,,,,,,,
-0.664313363,-0.299783405,dummy,dummy,,1861,,,,,,,,,,,,
-0.664313363,-0.235506493,dummy,dummy,,1862,,,,,,,,,,,,
-0.664313363,-0.214080856,dummy,dummy,,1863,,,,,,,,,,,,
-0.664313363,-0.085527031,dummy,dummy,,1864,,,,,,,,,,,,
-0.664313363,-0.042675757,dummy,dummy,,1865,,,,,,,,,,,,
-0.664313363,-0.021250119,dummy,dummy,,1866,,,,,,,,,,,,
-0.664313363,0.000175518,dummy,dummy,,1867,,,,,,,,,,,,
-0.664313363,0.06445243,dummy,dummy,,1868,,,,,,,,,,,,
-0.664313363,0.085878068,dummy,dummy,,1869,,,,,,,,,,,,
-0.664313363,0.15015498,dummy,dummy,,1870,,,,,,,,,,,,
-0.664313363,0.171580618,dummy,dummy,,1871,,,,,,,,,,,,
-0.664313363,0.193006255,dummy,dummy,,1872,,,,,,,,,,,,
-0.664313363,0.214431892,dummy,dummy,,1873,,,,,,,,,,,,
-0.664313363,0.23585753,dummy,dummy,,1874,,,,,,,,,,,,
-0.664313363,0.257283167,dummy,dummy,,1875,,,,,,,,,,,,
-0.664313363,0.300134442,dummy,dummy,,1876,,,,,,,,,,,,
-0.664313363,0.321560079,dummy,dummy,,1877,,,,,,,,,,,,
-0.664313363,0.385836992,dummy,dummy,,1878,,,,,,,,,,,,
-0.664313363,0.407262629,dummy,dummy,,1879,,,,,,,,,,,,
-0.664313363,0.428688266,dummy,dummy,,1880,,,,,,,,,,,,
-0.664313363,0.450113904,dummy,dummy,,1881,,,,,,,,,,,,
-0.664313363,0.471539541,dummy,dummy,,1882,,,,,,,,,,,,
-0.664313363,0.492965179,dummy,dummy,,1883,,,,,,,,,,,,
-0.664313363,0.514390816,dummy,dummy,,1884,,,,,,,,,,,,
-0.664313363,0.535816453,dummy,dummy,,1885,,,,,,,,,,,,
-0.664313363,0.557242091,dummy,dummy,,1886,,,,,,,,,,,,
-0.664313363,0.578667728,dummy,dummy,,1887,,,,,,,,,,,,
-0.664313363,0.600093366,dummy,dummy,,1888,,,,,,,,,,,,
-0.664313363,0.621519003,dummy,dummy,,1889,,,,,,,,,,,,
-0.664313363,0.64294464,dummy,dummy,,1890,,,,,,,,,,,,
-0.664313363,0.664370278,dummy,dummy,,1891,,,,,,,,,,,,
-0.664313363,0.685795915,dummy,dummy,,1892,,,,,,,,,,,,
-0.664313363,0.707221553,dummy,dummy,,1893,,,,,,,,,,,,
-0.664313363,0.72864719,dummy,dummy,,1894,,,,,,,,,,,,
-0.664313363,0.750072827,dummy,dummy,,1895,,,,,,,,,,,,
-0.664313363,0.771498465,dummy,dummy,,1896,,,,,,,,,,,,
-0.642887726,-0.771147428,dummy,dummy,,1897,,,,,,,,,,,,
-0.642887726,-0.749721791,dummy,dummy,,1898,,,,,,,,,,,,
-0.642887726,-0.728296154,dummy,dummy,,1899,,,,,,,,,,,,
-0.642887726,-0.706870516,dummy,dummy,,1900,,,,,,,,,,,,
-0.642887726,-0.685444879,dummy,dummy,,1901,,,,,,,,,,,,
-0.642887726,-0.664019241,dummy,dummy,,1902,,,,,,,,,,,,
-0.642887726,-0.642593604,dummy,dummy,,1903,,,,,,,,,,,,
-0.642887726,-0.621167967,dummy,dummy,,1904,,,,,,,,,,,,
-0.642887726,-0.599742329,dummy,dummy,,1905,,,,,,,,,,,,
-0.642887726,-0.578316692,dummy,dummy,,1906,,,,,,,,,,,,
-0.642887726,-0.556891054,dummy,dummy,,1907,,,,,,,,,,,,
-0.642887726,-0.535465417,dummy,dummy,,1908,,,,,,,,,,,,
-0.642887726,-0.514039779,dummy,dummy,,1909,,,,,,,,,,,,
-0.642887726,-0.492614142,dummy,dummy,,1910,,,,,,,,,,,,
-0.642887726,-0.471188505,dummy,dummy,,1911,,,,,,,,,,,,
-0.642887726,-0.449762867,dummy,dummy,,1912,,,,,,,,,,,,
-0.642887726,-0.42833723,dummy,dummy,,1913,,,,,,,,,,,,
-0.642887726,-0.406911592,dummy,dummy,,1914,,,,,,,,,,,,
-0.642887726,-0.34263468,dummy,dummy,,1915,,,,,,,,,,,,
-0.642887726,-0.321209043,dummy,dummy,,1916,,,,,,,,,,,,
-0.642887726,-0.299783405,dummy,dummy,,1917,,,,,,,,,,,,
-0.642887726,-0.278357768,dummy,dummy,,1918,,,,,,,,,,,,
-0.642887726,-0.256932131,dummy,dummy,,1919,,,,,,,,,,,,
-0.642887726,-0.192655218,dummy,dummy,,1920,,,,,,,,,,,,
-0.642887726,-0.149803944,dummy,dummy,,1921,,,,,,,,,,,,
-0.642887726,-0.085527031,dummy,dummy,,1922,,,,,,,,,,,,
-0.642887726,-0.021250119,dummy,dummy,,1923,,,,,,,,,,,,
-0.642887726,0.000175518,dummy,dummy,,1924,,,,,,,,,,,,
-0.642887726,0.06445243,dummy,dummy,,1925,,,,,,,,,,,,
-0.642887726,0.085878068,dummy,dummy,,1926,,,,,,,,,,,,
-0.642887726,0.107303705,dummy,dummy,,1927,,,,,,,,,,,,
-0.642887726,0.128729343,dummy,dummy,,1928,,,,,,,,,,,,
-0.642887726,0.15015498,dummy,dummy,,1929,,,,,,,,,,,,
-0.642887726,0.171580618,dummy,dummy,,1930,,,,,,,,,,,,
-0.642887726,0.214431892,dummy,dummy,,1931,,,,,,,,,,,,
-0.642887726,0.23585753,dummy,dummy,,1932,,,,,,,,,,,,
-0.642887726,0.257283167,dummy,dummy,,1933,,,,,,,,,,,,
-0.642887726,0.364411354,dummy,dummy,,1934,,,,,,,,,,,,
-0.642887726,0.385836992,dummy,dummy,,1935,,,,,,,,,,,,
-0.642887726,0.407262629,dummy,dummy,,1936,,,,,,,,,,,,
-0.642887726,0.428688266,dummy,dummy,,1937,,,,,,,,,,,,
-0.642887726,0.450113904,dummy,dummy,,1938,,,,,,,,,,,,
-0.642887726,0.471539541,dummy,dummy,,1939,,,,,,,,,,,,
-0.642887726,0.492965179,dummy,dummy,,1940,,,,,,,,,,,,
-0.642887726,0.514390816,dummy,dummy,,1941,,,,,,,,,,,,
-0.642887726,0.535816453,dummy,dummy,,1942,,,,,,,,,,,,
-0.642887726,0.557242091,dummy,dummy,,1943,,,,,,,,,,,,
-0.642887726,0.578667728,dummy,dummy,,1944,,,,,,,,,,,,
-0.642887726,0.600093366,dummy,dummy,,1945,,,,,,,,,,,,
-0.642887726,0.621519003,dummy,dummy,,1946,,,,,,,,,,,,
-0.642887726,0.64294464,dummy,dummy,,1947,,,,,,,,,,,,
-0.642887726,0.664370278,dummy,dummy,,1948,,,,,,,,,,,,
-0.642887726,0.685795915,dummy,dummy,,1949,,,,,,,,,,,,
-0.642887726,0.707221553,dummy,dummy,,1950,,,,,,,,,,,,
-0.642887726,0.72864719,dummy,dummy,,1951,,,,,,,,,,,,
-0.642887726,0.750072827,dummy,dummy,,1952,,,,,,,,,,,,
-0.642887726,0.771498465,dummy,dummy,,1953,,,,,,,,,,,,
-0.621462089,-0.771147428,dummy,dummy,,1954,,,,,,,,,,,,
-0.621462089,-0.749721791,dummy,dummy,,1955,,,,,,,,,,,,
-0.621462089,-0.728296154,dummy,dummy,,1956,,,,,,,,,,,,
-0.621462089,-0.706870516,dummy,dummy,,1957,,,,,,,,,,,,
-0.621462089,-0.685444879,dummy,dummy,,1958,,,,,,,,,,,,
-0.621462089,-0.664019241,dummy,dummy,,1959,,,,,,,,,,,,
-0.621462089,-0.642593604,dummy,dummy,,1960,,,,,,,,,,,,
-0.621462089,-0.621167967,dummy,dummy,,1961,,,,,,,,,,,,
-0.621462089,-0.599742329,dummy,dummy,,1962,,,,,,,,,,,,
-0.621462089,-0.578316692,dummy,dummy,,1963,,,,,,,,,,,,
-0.621462089,-0.556891054,dummy,dummy,,1964,,,,,,,,,,,,
-0.621462089,-0.535465417,dummy,dummy,,1965,,,,,,,,,,,,
-0.621462089,-0.514039779,dummy,dummy,,1966,,,,,,,,,,,,
-0.621462089,-0.492614142,dummy,dummy,,1967,,,,,,,,,,,,
-0.621462089,-0.471188505,dummy,dummy,,1968,,,,,,,,,,,,
-0.621462089,-0.449762867,dummy,dummy,,1969,,,,,,,,,,,,
-0.621462089,-0.406911592,dummy,dummy,,1970,,,,,,,,,,,,
-0.621462089,-0.34263468,dummy,dummy,,1971,,,,,,,,,,,,
-0.621462089,-0.299783405,dummy,dummy,,1972,,,,,,,,,,,,
-0.621462089,-0.128378306,dummy,dummy,,1973,,,,,,,,,,,,
-0.621462089,-0.106952669,dummy,dummy,,1974,,,,,,,,,,,,
-0.621462089,-0.085527031,dummy,dummy,,1975,,,,,,,,,,,,
-0.621462089,-0.064101394,dummy,dummy,,1976,,,,,,,,,,,,
-0.621462089,0.000175518,dummy,dummy,,1977,,,,,,,,,,,,
-0.621462089,0.021601156,dummy,dummy,,1978,,,,,,,,,,,,
-0.621462089,0.043026793,dummy,dummy,,1979,,,,,,,,,,,,
-0.621462089,0.06445243,dummy,dummy,,1980,,,,,,,,,,,,
-0.621462089,0.085878068,dummy,dummy,,1981,,,,,,,,,,,,
-0.621462089,0.107303705,dummy,dummy,,1982,,,,,,,,,,,,
-0.621462089,0.128729343,dummy,dummy,,1983,,,,,,,,,,,,
-0.621462089,0.15015498,dummy,dummy,,1984,,,,,,,,,,,,
-0.621462089,0.214431892,dummy,dummy,,1985,,,,,,,,,,,,
-0.621462089,0.364411354,dummy,dummy,,1986,,,,,,,,,,,,
-0.621462089,0.385836992,dummy,dummy,,1987,,,,,,,,,,,,
-0.621462089,0.407262629,dummy,dummy,,1988,,,,,,,,,,,,
-0.621462089,0.428688266,dummy,dummy,,1989,,,,,,,,,,,,
-0.621462089,0.450113904,dummy,dummy,,1990,,,,,,,,,,,,
-0.621462089,0.471539541,dummy,dummy,,1991,,,,,,,,,,,,
-0.621462089,0.492965179,dummy,dummy,,1992,,,,,,,,,,,,
-0.621462089,0.514390816,dummy,dummy,,1993,,,,,,,,,,,,
-0.621462089,0.535816453,dummy,dummy,,1994,,,,,,,,,,,,
-0.621462089,0.557242091,dummy,dummy,,1995,,,,,,,,,,,,
-0.621462089,0.578667728,dummy,dummy,,1996,,,,,,,,,,,,
-0.621462089,0.600093366,dummy,dummy,,1997,,,,,,,,,,,,
-0.621462089,0.621519003,dummy,dummy,,1998,,,,,,,,,,,,
-0.621462089,0.64294464,dummy,dummy,,1999,,,,,,,,,,,,
-0.621462089,0.664370278,dummy,dummy,,2000,,,,,,,,,,,,
-0.621462089,0.685795915,dummy,dummy,,2001,,,,,,,,,,,,
-0.621462089,0.707221553,dummy,dummy,,2002,,,,,,,,,,,,
-0.621462089,0.72864719,dummy,dummy,,2003,,,,,,,,,,,,
-0.621462089,0.750072827,dummy,dummy,,2004,,,,,,,,,,,,
-0.621462089,0.771498465,dummy,dummy,,2005,,,,,,,,,,,,
-0.600036451,-0.771147428,dummy,dummy,,2006,,,,,,,,,,,,
-0.600036451,-0.749721791,dummy,dummy,,2007,,,,,,,,,,,,
-0.600036451,-0.728296154,dummy,dummy,,2008,,,,,,,,,,,,
-0.600036451,-0.706870516,dummy,dummy,,2009,,,,,,,,,,,,
-0.600036451,-0.685444879,dummy,dummy,,2010,,,,,,,,,,,,
-0.600036451,-0.664019241,dummy,dummy,,2011,,,,,,,,,,,,
-0.600036451,-0.642593604,dummy,dummy,,2012,,,,,,,,,,,,
-0.600036451,-0.621167967,dummy,dummy,,2013,,,,,,,,,,,,
-0.600036451,-0.599742329,dummy,dummy,,2014,,,,,,,,,,,,
-0.600036451,-0.578316692,dummy,dummy,,2015,,,,,,,,,,,,
-0.600036451,-0.556891054,dummy,dummy,,2016,,,,,,,,,,,,
-0.600036451,-0.535465417,dummy,dummy,,2017,,,,,,,,,,,,
-0.600036451,-0.514039779,dummy,dummy,,2018,,,,,,,,,,,,
-0.600036451,-0.492614142,dummy,dummy,,2019,,,,,,,,,,,,
-0.600036451,-0.471188505,dummy,dummy,,2020,,,,,,,,,,,,
-0.600036451,-0.449762867,dummy,dummy,,2021,,,,,,,,,,,,
-0.600036451,-0.385485955,dummy,dummy,,2022,,,,,,,,,,,,
-0.600036451,-0.299783405,dummy,dummy,,2023,,,,,,,,,,,,
-0.600036451,-0.106952669,dummy,dummy,,2024,,,,,,,,,,,,
-0.600036451,-0.085527031,dummy,dummy,,2025,,,,,,,,,,,,
-0.600036451,0.000175518,dummy,dummy,,2026,,,,,,,,,,,,
-0.600036451,0.021601156,dummy,dummy,,2027,,,,,,,,,,,,
-0.600036451,0.043026793,dummy,dummy,,2028,,,,,,,,,,,,
-0.600036451,0.085878068,dummy,dummy,,2029,,,,,,,,,,,,
-0.600036451,0.107303705,dummy,dummy,,2030,,,,,,,,,,,,
-0.600036451,0.128729343,dummy,dummy,,2031,,,,,,,,,,,,
-0.600036451,0.15015498,dummy,dummy,,2032,,,,,,,,,,,,
-0.600036451,0.171580618,dummy,dummy,,2033,,,,,,,,,,,,
-0.600036451,0.193006255,dummy,dummy,,2034,,,,,,,,,,,,
-0.600036451,0.214431892,dummy,dummy,,2035,,,,,,,,,,,,
-0.600036451,0.23585753,dummy,dummy,,2036,,,,,,,,,,,,
-0.600036451,0.278708805,dummy,dummy,,2037,,,,,,,,,,,,
-0.600036451,0.342985717,dummy,dummy,,2038,,,,,,,,,,,,
-0.600036451,0.407262629,dummy,dummy,,2039,,,,,,,,,,,,
-0.600036451,0.428688266,dummy,dummy,,2040,,,,,,,,,,,,
-0.600036451,0.450113904,dummy,dummy,,2041,,,,,,,,,,,,
-0.600036451,0.471539541,dummy,dummy,,2042,,,,,,,,,,,,
-0.600036451,0.492965179,dummy,dummy,,2043,,,,,,,,,,,,
-0.600036451,0.514390816,dummy,dummy,,2044,,,,,,,,,,,,
-0.600036451,0.535816453,dummy,dummy,,2045,,,,,,,,,,,,
-0.600036451,0.557242091,dummy,dummy,,2046,,,,,,,,,,,,
-0.600036451,0.578667728,dummy,dummy,,2047,,,,,,,,,,,,
-0.600036451,0.600093366,dummy,dummy,,2048,,,,,,,,,,,,
-0.600036451,0.621519003,dummy,dummy,,2049,,,,,,,,,,,,
-0.600036451,0.64294464,dummy,dummy,,2050,,,,,,,,,,,,
-0.600036451,0.664370278,dummy,dummy,,2051,,,,,,,,,,,,
-0.600036451,0.685795915,dummy,dummy,,2052,,,,,,,,,,,,
-0.600036451,0.707221553,dummy,dummy,,2053,,,,,,,,,,,,
-0.600036451,0.72864719,dummy,dummy,,2054,,,,,,,,,,,,
-0.600036451,0.750072827,dummy,dummy,,2055,,,,,,,,,,,,
-0.600036451,0.771498465,dummy,dummy,,2056,,,,,,,,,,,,
-0.578610814,-0.771147428,dummy,dummy,,2057,,,,,,,,,,,,
-0.578610814,-0.749721791,dummy,dummy,,2058,,,,,,,,,,,,
-0.578610814,-0.728296154,dummy,dummy,,2059,,,,,,,,,,,,
-0.578610814,-0.706870516,dummy,dummy,,2060,,,,,,,,,,,,
-0.578610814,-0.685444879,dummy,dummy,,2061,,,,,,,,,,,,
-0.578610814,-0.664019241,dummy,dummy,,2062,,,,,,,,,,,,
-0.578610814,-0.642593604,dummy,dummy,,2063,,,,,,,,,,,,
-0.578610814,-0.621167967,dummy,dummy,,2064,,,,,,,,,,,,
-0.578610814,-0.599742329,dummy,dummy,,2065,,,,,,,,,,,,
-0.578610814,-0.578316692,dummy,dummy,,2066,,,,,,,,,,,,
-0.578610814,-0.556891054,dummy,dummy,,2067,,,,,,,,,,,,
-0.578610814,-0.535465417,dummy,dummy,,2068,,,,,,,,,,,,
-0.578610814,-0.514039779,dummy,dummy,,2069,,,,,,,,,,,,
-0.578610814,-0.492614142,dummy,dummy,,2070,,,,,,,,,,,,
-0.578610814,-0.471188505,dummy,dummy,,2071,,,,,,,,,,,,
-0.578610814,-0.449762867,dummy,dummy,,2072,,,,,,,,,,,,
-0.578610814,-0.385485955,dummy,dummy,,2073,,,,,,,,,,,,
-0.578610814,-0.278357768,dummy,dummy,,2074,,,,,,,,,,,,
-0.578610814,-0.256932131,dummy,dummy,,2075,,,,,,,,,,,,
-0.578610814,-0.128378306,dummy,dummy,,2076,,,,,,,,,,,,
-0.578610814,-0.042675757,dummy,dummy,,2077,,,,,,,,,,,,
-0.578610814,-0.021250119,dummy,dummy,,2078,,,,,,,,,,,,
-0.578610814,0.000175518,dummy,dummy,,2079,,,,,,,,,,,,
-0.578610814,0.021601156,dummy,dummy,,2080,,,,,,,,,,,,
-0.578610814,0.043026793,dummy,dummy,,2081,,,,,,,,,,,,
-0.578610814,0.107303705,dummy,dummy,,2082,,,,,,,,,,,,
-0.578610814,0.128729343,dummy,dummy,,2083,,,,,,,,,,,,
-0.578610814,0.15015498,dummy,dummy,,2084,,,,,,,,,,,,
-0.578610814,0.171580618,dummy,dummy,,2085,,,,,,,,,,,,
-0.578610814,0.193006255,dummy,dummy,,2086,,,,,,,,,,,,
-0.578610814,0.214431892,dummy,dummy,,2087,,,,,,,,,,,,
-0.578610814,0.23585753,dummy,dummy,,2088,,,,,,,,,,,,
-0.578610814,0.257283167,dummy,dummy,,2089,,,,,,,,,,,,
-0.578610814,0.342985717,dummy,dummy,,2090,,,,,,,,,,,,
-0.578610814,0.492965179,dummy,dummy,,2091,,,,,,,,,,,,
-0.578610814,0.514390816,dummy,dummy,,2092,,,,,,,,,,,,
-0.578610814,0.535816453,dummy,dummy,,2093,,,,,,,,,,,,
-0.578610814,0.557242091,dummy,dummy,,2094,,,,,,,,,,,,
-0.578610814,0.578667728,dummy,dummy,,2095,,,,,,,,,,,,
-0.578610814,0.600093366,dummy,dummy,,2096,,,,,,,,,,,,
-0.578610814,0.621519003,dummy,dummy,,2097,,,,,,,,,,,,
-0.578610814,0.64294464,dummy,dummy,,2098,,,,,,,,,,,,
-0.578610814,0.664370278,dummy,dummy,,2099,,,,,,,,,,,,
-0.578610814,0.685795915,dummy,dummy,,2100,,,,,,,,,,,,
-0.578610814,0.707221553,dummy,dummy,,2101,,,,,,,,,,,,
-0.578610814,0.72864719,dummy,dummy,,2102,,,,,,,,,,,,
-0.578610814,0.750072827,dummy,dummy,,2103,,,,,,,,,,,,
-0.578610814,0.771498465,dummy,dummy,,2104,,,,,,,,,,,,
-0.557185176,-0.771147428,dummy,dummy,,2105,,,,,,,,,,,,
-0.557185176,-0.749721791,dummy,dummy,,2106,,,,,,,,,,,,
-0.557185176,-0.728296154,dummy,dummy,,2107,,,,,,,,,,,,
-0.557185176,-0.706870516,dummy,dummy,,2108,,,,,,,,,,,,
-0.557185176,-0.685444879,dummy,dummy,,2109,,,,,,,,,,,,
-0.557185176,-0.664019241,dummy,dummy,,2110,,,,,,,,,,,,
-0.557185176,-0.642593604,dummy,dummy,,2111,,,,,,,,,,,,
-0.557185176,-0.621167967,dummy,dummy,,2112,,,,,,,,,,,,
-0.557185176,-0.599742329,dummy,dummy,,2113,,,,,,,,,,,,
-0.557185176,-0.578316692,dummy,dummy,,2114,,,,,,,,,,,,
-0.557185176,-0.556891054,dummy,dummy,,2115,,,,,,,,,,,,
-0.557185176,-0.535465417,dummy,dummy,,2116,,,,,,,,,,,,
-0.557185176,-0.514039779,dummy,dummy,,2117,,,,,,,,,,,,
-0.557185176,-0.492614142,dummy,dummy,,2118,,,,,,,,,,,,
-0.557185176,-0.256932131,dummy,dummy,,2119,,,,,,,,,,,,
-0.557185176,-0.149803944,dummy,dummy,,2120,,,,,,,,,,,,
-0.557185176,-0.128378306,dummy,dummy,,2121,,,,,,,,,,,,
-0.557185176,-0.106952669,dummy,dummy,,2122,,,,,,,,,,,,
-0.557185176,-0.064101394,dummy,dummy,,2123,,,,,,,,,,,,
-0.557185176,-0.042675757,dummy,dummy,,2124,,,,,,,,,,,,
-0.557185176,-0.021250119,dummy,dummy,,2125,,,,,,,,,,,,
-0.557185176,0.000175518,dummy,dummy,,2126,,,,,,,,,,,,
-0.557185176,0.021601156,dummy,dummy,,2127,,,,,,,,,,,,
-0.557185176,0.085878068,dummy,dummy,,2128,,,,,,,,,,,,
-0.557185176,0.107303705,dummy,dummy,,2129,,,,,,,,,,,,
-0.557185176,0.128729343,dummy,dummy,,2130,,,,,,,,,,,,
