Instance,Pred_class,class,Matches,variance,skewness,curtosis,entropy,Mixnew,Stress,x,y
1237,1,1,Match,-2.0662,0.16967,-1.0054,-0.82975,"R3,R21,R29,R47,R57,R79,R91,R103,R121,R140,R160,R178",0.18235554,0.408662433,-0.325707564
1238,1,1,Match,-0.88728,2.808,-3.1432,-1.2035,"R1,R21,R29,R48,R57,R79,R91,R105,R121,R140,R160,R178",0.229678171,0.535211046,-0.234036692
1239,1,1,Match,-1.0941,2.3072,-2.5237,-1.4453,"R1,R21,R29,R48,R57,R79,R91,R105,R121,R140,R160,R178",0.229678171,0.535211046,-0.234036692
1240,1,1,Match,-2.4458,1.6285,-0.88541,-1.4802,"R3,R21,R29,R47,R57,R79,R91,R104,R121,R140,R160,R178",0.200809492,0.444679087,-0.295293375
1241,1,1,Match,-3.551,1.8955,0.1865,-2.4409,"R3,R20,R29,R47,R57,R75,R98,R104,R127,R140,R160,R178",0.254307297,0.483946924,-0.428199913
1242,1,1,Match,-2.2811,-0.85669,2.7185,0.044382,"R3,R21,R30,R47,R61,R79,R98,R103,R127,R140,R158,R178",0.206576191,0.263273772,-0.483091102
1243,1,1,Match,-3.6053,-5.974,10.0916,-0.82846,"R4,R27,R29,R56,R61,R76,R100,R103,R128,R140,R162,R177",0.267004375,-0.129593728,-0.649131897
1244,1,1,Match,-5.0676,-5.1877,10.4266,-0.86725,"R4,R27,R29,R56,R61,R76,R100,R103,R128,R140,R162,R177",0.267004375,-0.129593728,-0.649131897
1245,1,1,Match,-3.9204,4.0723,-0.23678,-2.1151,"R3,R20,R29,R48,R57,R75,R98,R105,R121,R140,R160,R178",0.272430225,0.577716734,-0.320830765
1246,1,1,Match,-1.1306,1.8458,-1.3575,-1.3806,"R3,R21,R29,R47,R57,R79,R91,R104,R121,R140,R160,R178",0.200809492,0.444679087,-0.295293375
1247,1,1,Match,-2.4561,-4.5566,6.4534,-0.056479,"R4,R21,R30,R47,R61,R79,R98,R103,R127,R140,R162,R177",0.210224494,0.116718461,-0.549345393
1248,1,1,Match,-4.4775,-13.0303,17.0834,-3.0345,"R4,R27,R29,R56,R60,R75,R100,R103,R128,R140,R162,R177",0.278823654,-0.173788145,-0.634888968
1249,1,1,Match,-4.1958,-8.1819,12.1291,-1.6017,"R4,R27,R29,R56,R60,R75,R100,R103,R128,R140,R162,R177",0.278823654,-0.173788145,-0.634888968
1250,1,1,Match,-3.38,-0.7077,2.5325,0.71808,"R3,R21,R30,R47,R61,R76,R98,R103,R127,R141,R158,R178",0.262446626,0.280336664,-0.55362417
1251,1,1,Match,-2.4365,3.6026,-1.4166,-2.8948,"R3,R20,R29,R48,R57,R79,R91,R105,R121,R140,R160,R178",0.24690425,0.562459549,-0.26774806
1252,1,1,Match,-0.77688,0.13036,-0.031137,-0.35389,"R3,R21,R30,R47,R57,R79,R98,R103,R121,R140,R160,R178",0.185119647,0.366855431,-0.387739484
1253,1,1,Match,-2.7083,-6.8266,7.5339,0.59007,"R4,R21,R30,R47,R61,R79,R96,R103,R127,R140,R162,R177",0.220603057,0.092199917,-0.568737767
1254,1,1,Match,-4.5531,-12.5854,15.4417,-1.4983,"R4,R27,R29,R56,R60,R75,R100,R103,R128,R140,R162,R177",0.278823654,-0.173788145,-0.634888968
1255,1,1,Match,-3.8894,-7.8322,9.8208,0.47498,"R4,R27,R30,R56,R61,R76,R100,R103,R128,R140,R162,R177",0.264007665,-0.123067217,-0.665360718
1256,1,1,Match,-2.5084,-0.22763,1.488,1.2069,"R3,R21,R31,R47,R61,R79,R98,R103,R127,R141,R158,R178",0.246218749,0.292217042,-0.528937274
1257,1,1,Match,-2.1652,3.0211,-2.4132,-2.4241,"R1,R20,R29,R48,R57,R79,R91,R105,R121,R140,R160,R178",0.26148981,0.589211961,-0.230560578
1258,1,1,Match,-1.8974,3.5074,-1.7842,-3.8491,"R1,R20,R29,R48,R57,R79,R91,R105,R121,R140,R160,R178",0.26148981,0.589211961,-0.230560578
1259,1,1,Match,-0.62043,0.5587,-0.38587,-0.66423,"R3,R21,R29,R47,R57,R79,R91,R103,R121,R140,R160,R178",0.18235554,0.408662433,-0.325707564
1260,1,1,Match,-1.8387,-6.301,5.6506,0.19567,"R4,R21,R30,R47,R61,R79,R96,R103,R127,R140,R162,R177",0.220603057,0.092199917,-0.568737767
1261,1,1,Match,-3,-9.1566,9.5766,-0.73018,"R4,R27,R29,R56,R61,R76,R100,R103,R128,R140,R162,R177",0.267004375,-0.129593728,-0.649131897
1262,1,1,Match,-1.9116,-6.1603,5.606,0.48533,"R4,R21,R30,R47,R61,R79,R96,R103,R127,R140,R162,R177",0.220603057,0.092199917,-0.568737767
1263,1,1,Match,-1.005,0.084831,-0.2462,0.45688,"R3,R21,R30,R47,R57,R79,R98,R103,R121,R140,R160,R178",0.185119647,0.366855431,-0.387739484
1264,1,1,Match,-0.87834,3.257,-3.6778,-3.2944,"R1,R20,R29,R48,R57,R79,R91,R105,R121,R140,R160,R178",0.26148981,0.589211961,-0.230560578
1265,1,1,Match,-6.651,6.7934,0.68604,-7.5887,"R8,R24,R42,R54,R63,R75,R101,R115,R125,R140,R172,R183",0.418616741,0.711698575,0.164493419
1266,1,1,Match,-2.5463,3.1101,-0.83228,-3.0358,"R3,R20,R29,R48,R57,R79,R91,R105,R121,R140,R160,R178",0.24690425,0.562459549,-0.26774806
1267,1,1,Match,-1.4377,-1.432,2.1144,0.42067,"R3,R21,R30,R47,R61,R79,R98,R103,R127,R140,R158,R178",0.206576191,0.263273772,-0.483091102
1268,1,1,Match,-2.4554,-9.0407,8.862,-0.86983,"R4,R27,R29,R56,R61,R79,R100,R103,R128,R140,R162,R177",0.250913435,-0.081676802,-0.626538014
1269,1,1,Match,-3.9411,-12.8792,13.0597,-3.3125,"R4,R27,R29,R56,R60,R75,R100,R103,R125,R140,R162,R177",0.282257439,-0.189919046,-0.624678261
1270,1,1,Match,-2.1241,-6.8969,5.5992,-0.47156,"R4,R21,R29,R47,R61,R79,R96,R103,R127,R140,R162,R177",0.213400832,0.083512803,-0.55292643
1271,1,1,Match,-0.74324,-0.32902,-0.42785,0.23317,"R3,R21,R30,R47,R57,R79,R91,R103,R121,R140,R158,R178",0.201196522,0.353904641,-0.36926901
1272,1,1,Match,-0.071503,3.7412,-4.5415,-4.2526,"R1,R18,R33,R48,R57,R79,R91,R106,R123,R150,R160,R178",0.283606713,0.669759559,-0.079825139
1273,1,1,Match,-4.2333,4.9166,-0.49212,-5.3207,"R3,R20,R29,R48,R57,R75,R92,R105,R121,R140,R160,R178",0.285657262,0.607685567,-0.294216415
1274,1,1,Match,-2.3675,-0.43663,1.692,-0.43018,"R3,R21,R29,R47,R61,R79,R98,R103,R127,R140,R158,R178",0.192348879,0.27046152,-0.465286915
1275,1,1,Match,-2.5526,-7.3625,6.9255,-0.66811,"R4,R21,R29,R47,R61,R79,R96,R103,R127,R140,R162,R177",0.213400832,0.083512803,-0.55292643
1276,1,1,Match,-3.0986,-10.4602,8.9717,-2.3427,"R4,R27,R29,R56,R60,R75,R100,R103,R128,R140,R162,R177",0.278823654,-0.173788145,-0.634888968
1277,1,1,Match,-0.89809,-4.4862,2.2009,0.50731,"R3,R21,R30,R47,R61,R79,R98,R103,R127,R140,R158,R178",0.206576191,0.263273772,-0.483091102
1278,1,1,Match,0.56232,1.0015,-2.2726,-0.0060486,"R10,R21,R33,R49,R68,R82,R91,R107,R123,R152,R160,R187",0.307640944,0.668619841,0.10149218
1279,1,1,Match,0.53936,3.8944,-4.8166,-4.3418,"R10,R18,R33,R49,R66,R82,R91,R106,R123,R148,R160,R186",0.341229688,0.738415938,0.140837322
1280,1,1,Match,-5.3012,7.3915,0.029699,-7.3987,"R8,R24,R42,R54,R63,R75,R101,R115,R120,R140,R172,R183",0.357728561,-0.437019384,-0.591095903
1281,1,1,Match,-3.3553,0.35591,2.6473,-0.37846,"R3,R21,R30,R47,R61,R76,R98,R103,R127,R140,R160,R178",0.219907174,0.279384077,-0.462386371
1282,1,1,Match,-2.7908,-5.7133,5.953,0.45946,"R4,R21,R30,R47,R61,R79,R96,R103,R127,R140,R162,R177",0.220603057,0.092199917,-0.568737767
1283,1,1,Match,-1.9983,-6.6072,4.8254,-0.41984,"R4,R21,R29,R47,R61,R79,R96,R103,R127,R140,R162,R177",0.213400832,0.083512803,-0.55292643
1284,1,1,Match,0.15423,0.11794,-1.6823,0.59524,"R1,R21,R33,R47,R57,R79,R91,R107,R123,R152,R160,R178",0.247785066,0.530878032,-0.100368709
1285,1,1,Match,1.208,4.0744,-4.7635,-2.6129,"R10,R18,R36,R49,R66,R82,R91,R110,R135,R148,R161,R186",0.401250705,-0.484226455,-0.512520285
1286,1,1,Match,0.2952,4.8856,-5.149,-6.2323,"R1,R18,R33,R48,R57,R82,R92,R106,R123,R148,R160,R178",0.31157689,0.720477842,-0.019121646
1287,1,1,Match,-6.4247,9.5311,0.022844,-6.8517,"R8,R24,R42,R54,R63,R75,R101,R115,R121,R146,R172,R184",0.367646828,-0.493937303,-0.583797158
1288,1,1,Match,-3.9933,2.6218,0.62863,-1.1595,"R3,R21,R29,R48,R57,R75,R98,R105,R127,R140,R160,R178",0.238193305,0.499561242,-0.361527038
1289,1,1,Match,-2.659,-1.6058,1.3647,0.16464,"R3,R21,R30,R47,R57,R79,R98,R103,R127,R140,R158,R178",0.201821748,0.315612387,-0.44756561
1290,1,1,Match,-1.4094,-2.1252,-0.10397,-0.19225,"R3,R21,R30,R47,R57,R79,R98,R103,R121,R140,R158,R178",0.201614697,0.337843662,-0.413360933
1291,1,1,Match,0.11032,1.9741,-3.3668,-0.65259,"R1,R21,R33,R48,R57,R79,R91,R107,R123,R153,R160,R178",0.250905617,0.602577605,-0.090363839
1292,1,1,Match,0.52374,3.644,-4.0746,-1.9909,"R10,R20,R33,R49,R66,R82,R91,R106,R123,R153,R160,R187",0.326808267,0.736598078,0.118644135
1293,1,1,Match,-0.76794,3.4598,-3.4405,-3.4276,"R1,R20,R29,R48,R57,R79,R91,R105,R121,R140,R160,R178",0.26148981,0.589211961,-0.230560578
1294,1,1,Match,-3.9698,3.6812,-0.60008,-4.0133,"R3,R20,R29,R48,R57,R75,R91,R105,R121,R140,R160,R178",0.273203266,0.596636347,-0.26326817
1295,1,1,Match,-7.0364,9.2931,0.16594,-4.5396,"R8,R24,R42,R54,R63,R75,R101,R115,R126,R144,R174,R183",0.360127783,-0.535038029,-0.569617732
1296,1,1,Match,-4.9447,3.3005,1.063,-1.444,"R3,R21,R29,R48,R57,R75,R98,R105,R127,R140,R160,R178",0.238193305,0.499561242,-0.361527038
1297,1,1,Match,-3.5933,0.22968,0.7126,-0.3332,"R3,R21,R30,R47,R57,R76,R98,R103,R127,R140,R160,R178",0.215399659,0.351904262,-0.43672712
1298,1,1,Match,-2.1674,0.12415,-1.0465,-0.86208,"R3,R21,R29,R47,R57,R79,R91,R103,R121,R140,R160,R178",0.18235554,0.408662433,-0.325707564
1299,1,1,Match,-0.9607,2.6963,-3.1226,-1.3121,"R1,R21,R29,R48,R57,R79,R91,R105,R121,R140,R160,R178",0.229678171,0.535211046,-0.234036692
1300,1,1,Match,-1.0802,2.1996,-2.5862,-1.2759,"R1,R21,R29,R48,R57,R79,R91,R105,R121,R140,R160,R178",0.229678171,0.535211046,-0.234036692
1301,1,1,Match,-2.3277,1.4381,-0.82114,-1.2862,"R3,R21,R29,R47,R57,R79,R91,R104,R121,R140,R160,R178",0.200809492,0.444679087,-0.295293375
1302,1,1,Match,-3.7244,1.9037,-0.035421,-2.5095,"R3,R20,R29,R47,R57,R75,R98,R104,R121,R140,R160,R178",0.259786039,0.521483442,-0.387177336
1303,1,1,Match,-2.5724,-0.95602,2.7073,-0.16639,"R3,R21,R30,R47,R61,R79,R98,R103,R127,R140,R158,R178",0.206576191,0.263273772,-0.483091102
1304,1,1,Match,-3.9297,-6.0816,10.0958,-1.0147,"R4,R27,R29,R56,R60,R75,R100,R103,R128,R140,R162,R177",0.278823654,-0.173788145,-0.634888968
1305,1,1,Match,-5.2943,-5.1463,10.3332,-1.1181,"R4,R27,R29,R56,R60,R75,R100,R103,R128,R140,R162,R177",0.278823654,-0.173788145,-0.634888968
1306,1,1,Match,-3.8953,4.0392,-0.3019,-2.1836,"R3,R20,R29,R48,R57,R75,R91,R105,R121,R140,R160,R178",0.273203266,0.596636347,-0.26326817
1307,1,1,Match,-1.2244,1.7485,-1.4801,-1.4181,"R3,R21,R29,R47,R57,R79,R91,R104,R121,R140,R160,R178",0.200809492,0.444679087,-0.295293375
1308,1,1,Match,-2.6406,-4.4159,5.983,-0.13924,"R4,R21,R30,R47,R61,R79,R98,R103,R127,R140,R163,R180",0.240831541,0.172747833,-0.539043328
1309,1,1,Match,-4.6338,-12.7509,16.7166,-3.2168,"R4,R27,R29,R56,R60,R75,R100,R103,R128,R140,R162,R177",0.278823654,-0.173788145,-0.634888968
1310,1,1,Match,-4.2887,-7.8633,11.8387,-1.8978,"R4,R27,R29,R56,R60,R75,R100,R103,R128,R140,R162,R177",0.278823654,-0.173788145,-0.634888968
1311,1,1,Match,-3.3458,-0.50491,2.6328,0.53705,"R3,R21,R30,R47,R61,R76,R98,R103,R127,R140,R158,R178",0.2342751,0.257607728,-0.506731363
1312,1,1,Match,-1.1188,3.3357,-1.3455,-1.9573,"R3,R20,R29,R48,R57,R79,R91,R105,R121,R140,R160,R178",0.24690425,0.562459549,-0.26774806
1313,0,1,NonMatch,0.55939,-0.3104,0.18307,0.44653,"R11,R21,R33,R49,R70,R84,R99,R107,R131,R152,R158,R188",0.321569348,0.53082856,0.261596304
1314,1,1,Match,-1.5078,-7.3191,7.8981,1.2289,"R6,R21,R32,R47,R61,R79,R96,R103,R128,R141,R162,R177",0.268313377,0.059306508,-0.643613858
1315,1,1,Match,-3.506,-12.5667,15.1606,-0.75216,"R4,R27,R29,R56,R61,R76,R100,R103,R128,R140,R162,R177",0.267004375,-0.129593728,-0.649131897
1316,1,1,Match,-2.9498,-8.273,10.2646,1.1629,"R4,R27,R32,R56,R61,R76,R100,R103,R128,R141,R162,R177",0.282826214,-0.210054552,-0.685096131
1317,1,1,Match,-1.6029,-0.38903,1.62,1.9103,"R3,R21,R31,R47,R61,R79,R98,R103,R127,R141,R158,R178",0.246218749,0.292217042,-0.528937274
1318,1,1,Match,-1.2667,2.8183,-2.426,-1.8862,"R1,R20,R29,R48,R57,R79,R91,R105,R121,R140,R160,R178",0.26148981,0.589211961,-0.230560578
1319,1,1,Match,-0.49281,3.0605,-1.8356,-2.834,"R1,R20,R29,R48,R57,R79,R91,R105,R121,R140,R160,R178",0.26148981,0.589211961,-0.230560578
1320,0,1,NonMatch,0.66365,-0.045533,-0.18794,0.23447,"R11,R21,R33,R49,R70,R84,R99,R107,R123,R155,R158,R188",0.300525168,0.491551566,0.290168689
1321,1,1,Match,-0.72068,-6.7583,5.8408,0.62369,"R6,R21,R30,R47,R61,R79,R96,R103,R127,R140,R162,R177",0.230794343,0.116442636,-0.571986305
1322,1,1,Match,-1.9966,-9.5001,9.682,-0.12889,"R4,R27,R30,R56,R61,R79,R100,R103,R128,R140,R162,R177",0.247556234,-0.072274198,-0.639656424
1323,1,1,Match,-0.97325,-6.4168,5.6026,1.0323,"R6,R21,R31,R47,R61,R79,R96,R103,R127,R141,R162,R177",0.265933813,0.118000152,-0.630444821
1324,1,1,Match,-0.025314,-0.17383,-0.11339,1.2198,"R3,R21,R33,R47,R57,R79,R98,R107,R123,R152,R158,R178",0.268298176,0.368638013,-0.20075034
1325,1,1,Match,0.062525,2.9301,-3.5467,-2.6737,"R1,R20,R33,R48,R57,R79,R91,R106,R123,R153,R160,R178",0.27668356,0.667448557,-0.097526045
1326,1,1,Match,-5.525,6.3258,0.89768,-6.6241,"R3,R24,R42,R54,R58,R75,R101,R115,R125,R140,R172,R183",0.403817833,0.71516754,0.034993214
1327,1,1,Match,-1.2943,2.6735,-0.84085,-2.0323,"R3,R20,R29,R48,R57,R79,R91,R105,R121,R140,R160,R178",0.24690425,0.562459549,-0.26774806
1328,1,1,Match,-0.24037,-1.7837,2.135,1.2418,"R3,R21,R34,R47,R61,R79,R98,R107,R129,R152,R158,R178",0.287194738,0.405475472,-0.508951904
1329,1,1,Match,-1.3968,-9.6698,9.4652,-0.34872,"R6,R27,R30,R56,R61,R79,R100,R103,R128,R140,R162,R177",0.25397235,-0.061246523,-0.650040868
1330,1,1,Match,-2.9672,-13.2869,13.4727,-2.6271,"R4,R27,R29,R56,R60,R75,R100,R103,R128,R140,R162,R177",0.278823654,-0.173788145,-0.634888968
1331,1,1,Match,-1.1005,-7.2508,6.0139,0.36895,"R6,R21,R30,R47,R61,R79,R96,R103,R127,R140,R162,R177",0.230794343,0.116442636,-0.571986305
1332,1,1,Match,0.22432,-0.52147,-0.40386,1.2017,"R3,R21,R33,R47,R57,R79,R94,R107,R123,R152,R158,R178",0.276731675,0.399371921,-0.147487206
1333,1,1,Match,0.90407,3.3708,-4.4987,-3.6965,"R10,R18,R33,R49,R66,R82,R91,R106,R133,R150,R160,R186",0.414561326,-0.07072075,-0.225467169
1334,1,1,Match,-2.8619,4.5193,-0.58123,-4.2629,"R3,R20,R29,R48,R57,R75,R92,R105,R121,R140,R160,R178",0.285657262,0.607685567,-0.294216415
1335,1,1,Match,-1.0833,-0.31247,1.2815,0.41291,"R3,R21,R30,R47,R57,R79,R98,R103,R127,R140,R158,R178",0.201821748,0.315612387,-0.44756561
1336,1,1,Match,-1.5681,-7.2446,6.5537,-0.1276,"R4,R21,R30,R47,R61,R79,R96,R103,R127,R140,R162,R177",0.220603057,0.092199917,-0.568737767
1337,1,1,Match,-2.0545,-10.8679,9.4926,-1.4116,"R4,R27,R29,R56,R60,R79,R100,R103,R128,R140,R162,R177",0.265041412,-0.110123785,-0.619172511
1338,1,1,Match,0.2346,-4.5152,2.1195,1.4448,"R3,R21,R34,R47,R61,R79,R98,R107,R129,R152,R158,R177",0.2949427,0.179635517,-0.34798859
1339,1,1,Match,1.581,0.86909,-2.3138,0.82412,"R10,R21,R37,R52,R68,R82,R91,R110,R136,R155,R168,R187",0.331606563,0.644983668,0.268063388
1340,1,1,Match,1.5514,3.8013,-4.9143,-3.7483,"R10,R18,R36,R51,R66,R82,R91,R110,R133,R148,R165,R186",0.397271568,-0.503686693,-0.520826912
1341,1,1,Match,-4.1479,7.1225,-0.083404,-6.4172,"R8,R25,R42,R55,R63,R75,R101,R115,R121,R140,R172,R183",0.34941506,-0.407352567,-0.457998305
1342,1,1,Match,-2.2625,-0.099335,2.8127,0.48662,"R3,R21,R30,R47,R61,R79,R98,R103,R127,R140,R158,R178",0.206576191,0.263273772,-0.483091102
1343,1,1,Match,-1.7479,-5.823,5.8699,1.212,"R4,R21,R31,R47,R61,R79,R96,R103,R127,R141,R162,R177",0.254378701,0.08706864,-0.617505201
1344,1,1,Match,-0.95923,-6.7128,4.9857,0.32886,"R6,R21,R30,R47,R61,R79,R96,R103,R127,R140,R162,R177",0.230794343,0.116442636,-0.571986305
1345,0,1,NonMatch,1.3451,0.23589,-1.8785,1.3258,"R10,R21,R37,R52,R72,R86,R94,R109,R139,R155,R168,R187",0.34044356,0.626364713,0.412246357
1346,1,1,Match,2.2279,4.0951,-4.8037,-2.1112,"R15,R18,R40,R51,R73,R87,R91,R114,R135,R148,R170,R191",0.359766489,0.59935615,0.506295461
1347,1,1,Match,1.2572,4.8731,-5.2861,-5.8741,"R10,R18,R36,R51,R66,R82,R92,R110,R132,R148,R161,R186",0.38419972,-0.567489975,-0.528291796
1348,1,1,Match,-5.3857,9.1214,-0.41929,-5.9181,"R8,R24,R41,R54,R63,R75,R101,R115,R121,R144,R174,R183",0.366085513,-0.519241775,-0.493105978
1349,1,1,Match,-2.9786,2.3445,0.52667,-0.40173,"R3,R21,R30,R48,R57,R76,R98,R105,R127,R140,R160,R178",0.242262768,0.485606561,-0.400031695
1350,1,1,Match,-1.5851,-2.1562,1.7082,0.9017,"R3,R21,R31,R47,R61,R79,R98,R103,R127,R141,R158,R178",0.246218749,0.292217042,-0.528937274
1351,1,1,Match,-0.21888,-2.2038,-0.0954,0.56421,"R3,R21,R33,R47,R57,R79,R98,R107,R123,R152,R158,R178",0.268298176,0.368638013,-0.20075034
1352,1,1,Match,1.3183,1.9017,-3.3111,0.065071,"R10,R21,R37,R51,R66,R82,R91,R110,R136,R155,R168,R187",0.33283795,0.645030239,0.258715097
1353,1,1,Match,1.4896,3.4288,-4.0309,-1.4259,"R10,R21,R37,R51,R66,R82,R91,R110,R136,R155,R168,R187",0.33283795,0.645030239,0.258715097
1354,1,1,Match,0.11592,3.2219,-3.4302,-2.8457,"R1,R20,R33,R48,R57,R79,R91,R106,R123,R153,R160,R178",0.27668356,0.667448557,-0.097526045
1355,1,1,Match,-3.3924,3.3564,-0.72004,-3.5233,"R3,R20,R29,R48,R57,R75,R91,R105,R121,R140,R160,R178",0.273203266,0.596636347,-0.26326817
1356,1,1,Match,-6.1632,8.7096,-0.21621,-3.6345,"R8,R24,R42,R54,R63,R75,R101,R117,R121,R144,R174,R183",0.421281582,0.664476291,0.318485014
1357,1,1,Match,-4.0786,2.9239,0.87026,-0.65389,"R3,R21,R29,R48,R57,R76,R98,R105,R127,R140,R160,R178",0.237621848,0.501074631,-0.371161588
1358,1,1,Match,-2.5899,-0.3911,0.93452,0.42972,"R3,R21,R30,R47,R57,R79,R98,R103,R127,R140,R158,R178",0.201821748,0.315612387,-0.44756561
1359,1,1,Match,-1.0116,-0.19038,-0.90597,0.003003,"R3,R21,R30,R47,R57,R79,R91,R103,R121,R140,R158,R178",0.201196522,0.353904641,-0.36926901
1360,1,1,Match,0.066129,2.4914,-2.9401,-0.62156,"R1,R21,R33,R48,R57,R79,R91,R107,R123,R153,R160,R178",0.250905617,0.602577605,-0.090363839
1361,1,1,Match,-0.24745,1.9368,-2.4697,-0.80518,"R1,R21,R33,R48,R57,R79,R91,R107,R123,R153,R160,R178",0.250905617,0.602577605,-0.090363839
1362,1,1,Match,-1.5732,1.0636,-0.71232,-0.8388,"R3,R21,R29,R47,R57,R79,R91,R104,R121,R140,R160,R178",0.200809492,0.444679087,-0.295293375
1363,1,1,Match,-2.1668,1.5933,0.045122,-1.678,"R3,R21,R29,R47,R57,R79,R98,R104,R121,R140,R160,R178",0.19971031,0.42405956,-0.341732483
1364,1,1,Match,-1.1667,-1.4237,2.9241,0.66119,"R3,R21,R30,R47,R61,R79,R98,R103,R127,R140,R158,R178",0.206576191,0.263273772,-0.483091102
1365,1,1,Match,-2.8391,-6.63,10.4849,-0.42113,"R4,R27,R29,R56,R61,R76,R100,R103,R128,R140,R162,R177",0.267004375,-0.129593728,-0.649131897
1366,1,1,Match,-4.5046,-5.8126,10.8867,-0.52846,"R4,R27,R29,R56,R61,R76,R100,R103,R128,R140,R162,R177",0.267004375,-0.129593728,-0.649131897
1367,1,1,Match,-2.41,3.7433,-0.40215,-1.2953,"R3,R21,R29,R48,R57,R79,R91,R105,R121,R140,R160,R178",0.213562285,0.513383147,-0.268304393
1368,1,1,Match,0.40614,1.3492,-1.4501,-0.55949,"R10,R21,R33,R49,R69,R84,R91,R107,R123,R153,R160,R179",0.312033252,0.611665561,0.114343557
1369,1,1,Match,-1.3887,-4.8773,6.4774,0.34179,"R6,R21,R30,R47,R61,R79,R98,R103,R127,R140,R162,R177",0.220586239,0.140998619,-0.552146836
1370,1,1,Match,-3.7503,-13.4586,17.5932,-2.7771,"R4,R27,R29,R56,R60,R75,R100,R103,R128,R140,R162,R177",0.278823654,-0.173788145,-0.634888968
1371,1,1,Match,-3.5637,-8.3827,12.393,-1.2823,"R4,R27,R29,R56,R60,R75,R100,R103,R128,R140,R162,R177",0.278823654,-0.173788145,-0.634888968
1372,1,1,Match,-2.5419,-0.65804,2.6842,1.1952,"R3,R21,R31,R47,R61,R79,R98,R103,R127,R141,R158,R178",0.246218749,0.292217042,-0.528937274
1373,,,,,,,,,,-0.677495296,-0.720469262
1374,,,,,,,,,,-0.677495296,-0.694102673
1375,,,,,,,,,,-0.677495296,-0.667736085
1376,,,,,,,,,,-0.677495296,-0.641369497
1377,,,,,,,,,,-0.677495296,-0.615002908
1378,,,,,,,,,,-0.677495296,-0.58863632
1379,,,,,,,,,,-0.677495296,-0.562269731
1380,,,,,,,,,,-0.677495296,-0.535903143
1381,,,,,,,,,,-0.677495296,-0.509536554
1382,,,,,,,,,,-0.677495296,-0.483169966
1383,,,,,,,,,,-0.677495296,-0.456803377
1384,,,,,,,,,,-0.677495296,-0.430436789
1385,,,,,,,,,,-0.677495296,-0.4040702
1386,,,,,,,,,,-0.677495296,-0.377703612
1387,,,,,,,,,,-0.677495296,-0.351337024
1388,,,,,,,,,,-0.677495296,-0.324970435
1389,,,,,,,,,,-0.677495296,-0.298603847
1390,,,,,,,,,,-0.677495296,-0.193137493
1391,,,,,,,,,,-0.677495296,-0.114037728
1392,,,,,,,,,,-0.677495296,0.070528392
1393,,,,,,,,,,-0.677495296,0.09689498
1394,,,,,,,,,,-0.677495296,0.123261568
1395,,,,,,,,,,-0.677495296,0.202361334
1396,,,,,,,,,,-0.677495296,0.228727922
1397,,,,,,,,,,-0.677495296,0.255094511
1398,,,,,,,,,,-0.677495296,0.281461099
1399,,,,,,,,,,-0.677495296,0.307827688
1400,,,,,,,,,,-0.677495296,0.334194276
1401,,,,,,,,,,-0.677495296,0.360560865
1402,,,,,,,,,,-0.677495296,0.386927453
1403,,,,,,,,,,-0.677495296,0.413294041
1404,,,,,,,,,,-0.677495296,0.43966063
1405,,,,,,,,,,-0.677495296,0.466027218
1406,,,,,,,,,,-0.677495296,0.492393807
1407,,,,,,,,,,-0.677495296,0.518760395
1408,,,,,,,,,,-0.677495296,0.545126984
1409,,,,,,,,,,-0.677495296,0.571493572
1410,,,,,,,,,,-0.677495296,0.597860161
1411,,,,,,,,,,-0.677495296,0.624226749
1412,,,,,,,,,,-0.677495296,0.650593337
1413,,,,,,,,,,-0.651128707,-0.720469262
1414,,,,,,,,,,-0.651128707,-0.694102673
1415,,,,,,,,,,-0.651128707,-0.667736085
1416,,,,,,,,,,-0.651128707,-0.641369497
1417,,,,,,,,,,-0.651128707,-0.615002908
1418,,,,,,,,,,-0.651128707,-0.58863632
1419,,,,,,,,,,-0.651128707,-0.562269731
1420,,,,,,,,,,-0.651128707,-0.535903143
1421,,,,,,,,,,-0.651128707,-0.509536554
1422,,,,,,,,,,-0.651128707,-0.483169966
1423,,,,,,,,,,-0.651128707,-0.456803377
1424,,,,,,,,,,-0.651128707,-0.430436789
1425,,,,,,,,,,-0.651128707,-0.4040702
1426,,,,,,,,,,-0.651128707,-0.377703612
1427,,,,,,,,,,-0.651128707,-0.351337024
1428,,,,,,,,,,-0.651128707,-0.324970435
1429,,,,,,,,,,-0.651128707,-0.298603847
1430,,,,,,,,,,-0.651128707,-0.114037728
1431,,,,,,,,,,-0.651128707,0.044161803
1432,,,,,,,,,,-0.651128707,0.070528392
1433,,,,,,,,,,-0.651128707,0.149628157
1434,,,,,,,,,,-0.651128707,0.175994745
1435,,,,,,,,,,-0.651128707,0.202361334
1436,,,,,,,,,,-0.651128707,0.228727922
1437,,,,,,,,,,-0.651128707,0.255094511
1438,,,,,,,,,,-0.651128707,0.281461099
1439,,,,,,,,,,-0.651128707,0.307827688
1440,,,,,,,,,,-0.651128707,0.334194276
1441,,,,,,,,,,-0.651128707,0.360560865
1442,,,,,,,,,,-0.651128707,0.386927453
1443,,,,,,,,,,-0.651128707,0.413294041
1444,,,,,,,,,,-0.651128707,0.43966063
1445,,,,,,,,,,-0.651128707,0.466027218
1446,,,,,,,,,,-0.651128707,0.492393807
1447,,,,,,,,,,-0.651128707,0.518760395
